env_id,seed,tag,frozen,total_steps,signal_window,signal_stride,wall_clock_seconds,signal,mode,bins_per_dim,clip,correction,k,max_samples,analysis_seed,rnd_overrides,label,tau,smooth_window,reference_quantile,conv_smooth_window,n_points,value_first,value_last,occupancy_max,occupancy_last,occupancy_at_plateau,t_conv,conv_status,random_return,reference_return,eval_distinct_returns,t_plateau,plateau_status,delta,retained,retained_status
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,1,1.0,5,100,0.012498870296516444,0.00019300749384354863,,,,710656,converged,-119.31491299787254,223.07009887695312,100,60000,plateau,-650656,-0.5467716883141774,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,1,1.0,5,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.01315,710656,converged,-119.31491299787254,223.07009887695312,100,600000,plateau,-110656,0.8985351105680185,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,1,1.0,5,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,0.0301,710656,converged,-119.31491299787254,223.07009887695312,100,440000,plateau,-270656,0.8471822067030637,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,1,1.0,5,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,0.07965,710656,converged,-119.31491299787254,223.07009887695312,100,550000,plateau,-160656,0.8829411755139227,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,1,1.0,5,100,-0.8477152980709093,-12.390828381546598,,,,710656,converged,-119.31491299787254,223.07009887695312,100,170000,plateau,-540656,0.6873988278031951,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,0.5,1,100,0.012498870296516444,0.00019300749384354863,,,,681984,converged,-119.31491299787254,223.07009887695312,100,110000,plateau,-571984,0.5877224278450751,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,0.5,1,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,0.5,1,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,0.5,1,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,0.5,1,100,-0.8477152980709093,-12.390828381546598,,,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,0.5,3,100,0.012498870296516444,0.00019300749384354863,,,,741376,converged,-119.31491299787254,223.07009887695312,100,110000,plateau,-631376,0.4733200227312234,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,0.5,3,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,0.5,3,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,0.5,3,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,0.5,3,100,-0.8477152980709093,-12.390828381546598,,,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,0.5,5,100,0.012498870296516444,0.00019300749384354863,,,,710656,converged,-119.31491299787254,223.07009887695312,100,110000,plateau,-600656,0.31404466550140814,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,0.5,5,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,0.5,5,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,0.5,5,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,0.5,5,100,-0.8477152980709093,-12.390828381546598,,,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,1.0,1,100,0.012498870296516444,0.00019300749384354863,,,,681984,converged,-119.31491299787254,223.07009887695312,100,90000,plateau,-591984,0.22235479527962193,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,1.0,1,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.0185,681984,converged,-119.31491299787254,223.07009887695312,100,750000,plateau,68016,1.0565049582624166,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,1.0,1,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,1.0,1,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,1.0,1,100,-0.8477152980709093,-12.390828381546598,,,,681984,converged,-119.31491299787254,223.07009887695312,100,580000,plateau,-101984,0.9157325453758572,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,1.0,3,100,0.012498870296516444,0.00019300749384354863,,,,741376,converged,-119.31491299787254,223.07009887695312,100,90000,plateau,-651376,0.12420601819766412,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,1.0,3,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.0185,741376,converged,-119.31491299787254,223.07009887695312,100,750000,plateau,8624,0.9740438596901778,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,1.0,3,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,1.0,3,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,1.0,3,100,-0.8477152980709093,-12.390828381546598,,,,741376,converged,-119.31491299787254,223.07009887695312,100,580000,plateau,-161376,0.8985810018400632,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,5,1.0,5,100,0.012498870296516444,0.00019300749384354863,,,,710656,converged,-119.31491299787254,223.07009887695312,100,90000,plateau,-620656,0.06990258274182319,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,5,1.0,5,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.0185,710656,converged,-119.31491299787254,223.07009887695312,100,750000,plateau,39344,0.9802680513819223,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,5,1.0,5,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,5,1.0,5,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,5,1.0,5,100,-0.8477152980709093,-12.390828381546598,,,,710656,converged,-119.31491299787254,223.07009887695312,100,580000,plateau,-130656,0.8841337840822482,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,0.5,1,100,0.012498870296516444,0.00019300749384354863,,,,681984,converged,-119.31491299787254,223.07009887695312,100,140000,plateau,-541984,0.5685155667695497,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,0.5,1,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,0.5,1,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,0.5,1,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,0.5,1,100,-0.8477152980709093,-12.390828381546598,,,,681984,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,0.5,3,100,0.012498870296516444,0.00019300749384354863,,,,741376,converged,-119.31491299787254,223.07009887695312,100,140000,plateau,-601376,0.49125327176561323,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,0.5,3,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,0.5,3,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,0.5,3,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,0.5,3,100,-0.8477152980709093,-12.390828381546598,,,,741376,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,0.5,5,100,0.012498870296516444,0.00019300749384354863,,,,710656,converged,-119.31491299787254,223.07009887695312,100,140000,plateau,-570656,0.5342730176421775,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,0.5,5,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,0.5,5,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,0.5,5,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,0.5,5,100,-0.8477152980709093,-12.390828381546598,,,,710656,converged,-119.31491299787254,223.07009887695312,100,,no_plateau,,,no_stop_time
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,1.0,1,100,0.012498870296516444,0.00019300749384354863,,,,681984,converged,-119.31491299787254,223.07009887695312,100,120000,plateau,-561984,0.4721826346201181,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,1.0,1,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.01205,681984,converged,-119.31491299787254,223.07009887695312,100,180000,plateau,-501984,0.728931878889707,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,1.0,1,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,0.03655,681984,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-401984,0.5549937224764934,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,1.0,1,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,0.1255,681984,converged,-119.31491299787254,223.07009887695312,100,520000,plateau,-161984,0.8897405738643739,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,1.0,1,100,-0.8477152980709093,-12.390828381546598,,,,681984,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-401984,0.5549937224764934,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,1.0,3,100,0.012498870296516444,0.00019300749384354863,,,,741376,converged,-119.31491299787254,223.07009887695312,100,120000,plateau,-621376,0.5565959691780555,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,1.0,3,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.01205,741376,converged,-119.31491299787254,223.07009887695312,100,180000,plateau,-561376,0.8190627858181898,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,1.0,3,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,0.03655,741376,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-461376,0.664152059647473,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,1.0,3,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,0.1255,741376,converged,-119.31491299787254,223.07009887695312,100,520000,plateau,-221376,0.9193682387686243,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,1.0,3,100,-0.8477152980709093,-12.390828381546598,,,,741376,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-461376,0.664152059647473,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,9,1.0,5,100,0.012498870296516444,0.00019300749384354863,,,,710656,converged,-119.31491299787254,223.07009887695312,100,120000,plateau,-590656,0.4175130427587611,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,9,1.0,5,100,3.6714366355805303,3.354436999621031,0.030896910308969103,0.01415070753537677,0.01205,710656,converged,-119.31491299787254,223.07009887695312,100,180000,plateau,-530656,0.7465728807997021,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,9,1.0,5,100,5.57941272993036,5.323254020135357,0.0866913308669133,0.05105255262763138,0.03655,710656,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-430656,0.6809081883435755,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,9,1.0,5,100,7.153751294160457,6.465946244158022,0.2328767123287671,0.15105755287764389,0.1255,710656,converged,-119.31491299787254,223.07009887695312,100,520000,plateau,-190656,0.9019280579683043,retained
LunarLander-v3,8,,False,1000000,20000,10000,1430.9092072960002,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.3,9,1.0,5,100,-0.8477152980709093,-12.390828381546598,,,,710656,converged,-119.31491299787254,223.07009887695312,100,280000,plateau,-430656,0.6809081883435755,retained
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.1,1,0.5,1,100,0.012442068835214204,0.00017429674243892327,,,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.1,1,0.5,1,100,3.4930663888171907,3.7061096519621994,0.0287971202879712,0.017150857542877145,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.1,1,0.5,1,100,5.548698822464456,5.490522923578964,0.08395,0.05950297514875744,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.1,1,0.5,1,100,7.178131607888183,7.112637286769454,0.23467653234676533,0.1967098354917746,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.1,1,0.5,1,100,-0.8558562732371335,-5.374901751672601,,,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.1,1,0.5,3,100,0.012442068835214204,0.00017429674243892327,,,,180224,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.1,1,0.5,3,100,3.4930663888171907,3.7061096519621994,0.0287971202879712,0.017150857542877145,,180224,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.1,1,0.5,3,100,5.548698822464456,5.490522923578964,0.08395,0.05950297514875744,,180224,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.1,1,0.5,3,100,7.178131607888183,7.112637286769454,0.23467653234676533,0.1967098354917746,,180224,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.1,1,0.5,3,100,-0.8558562732371335,-5.374901751672601,,,,180224,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.1,1,0.5,5,100,0.012442068835214204,0.00017429674243892327,,,,190464,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.1,1,0.5,5,100,3.4930663888171907,3.7061096519621994,0.0287971202879712,0.017150857542877145,,190464,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.1,1,0.5,5,100,5.548698822464456,5.490522923578964,0.08395,0.05950297514875744,,190464,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.1,1,0.5,5,100,7.178131607888183,7.112637286769454,0.23467653234676533,0.1967098354917746,,190464,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.1,1,0.5,5,100,-0.8558562732371335,-5.374901751672601,,,,190464,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.1,1,1.0,1,100,0.012442068835214204,0.00017429674243892327,,,,280576,converged,-146.05896342580448,265.38494873046875,100,80000,plateau,-200576,0.732262644373611,retained
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.1,1,1.0,1,100,3.4930663888171907,3.7061096519621994,0.0287971202879712,0.017150857542877145,,280576,converged,-146.05896342580448,265.38494873046875,100,,no_plateau,,,no_stop_time
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.1,1,1.0,1,100,5.548698822464456,5.490522923578964,0.08395,0.05950297514875744,0.0551,280576,converged,-146.05896342580448,265.38494873046875,100,430000,plateau,149424,1.0362582674513772,retained
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.1,1,1.0,1,100,7.178131607888183,7.112637286769454,0.23467653234676533,0.1967098354917746,0.21345,280576,converged,-146.05896342580448,265.38494873046875,100,300000,plateau,19424,1.026982700066211,retained
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,sve_knn,sliding,,,,4.0,4000.0,0.0,,sve_knn_k4_s0_sliding,0.1,1,1.0,1,100,-0.8558562732371335,-5.374901751672601,,,,280576,converged,-146.05896342580448,265.38494873046875,100,390000,plateau,109424,1.0107699087238486,retained
LunarLander-v3,9,,False,1000000,20000,10000,1365.058982086,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.1,1,1.0,3,100,0.012442068835214204,0.00017429674243892327,,,,180224,converged,-146.05896342580448,265.38494873046875,100,80000,plateau,-100224,0.6952622499423267,retained
